supplier,nr,fabric_name,category,width_cm,year,roll_price_eur,cut_price_eur,sell_roll_price_eur,sell_cut_price_eur,status
DATEKS,952,RE-NEW,fabrics,300,2021,31.92,41.496,83.63040000000001,108.71952000000002,
DATEKS,953,CORONA,fabrics,300,2020,24.992,32.4896,65.47904000000001,85.122752,
DATEKS,954,APHELION,fabrics,300,2020,24.992,32.4896,65.47904000000001,85.122752,
DATEKS,955,RE-BOOT,fabrics,301,2021,31.92,41.496,83.63040000000001,108.71952000000002,
DATEKS,957,329346 BLUE,fabrics,295,2023,19.12,23.92,50.09440000000001,62.67040000000001,
DATEKS,958,RE-VIVE  ╤ 100% RECYCLED PET,fabrics,300,2021,22.32,29.016,58.4784,76.02192,
DATEKS,959,ARMONI,fabrics,140,2022,11.86909090909091,13.056000000000001,31.097018181818182,34.206720000000004,
DATEKS,960,41160,fabrics,290 ROLL,2022,10.4,0,27.248,0.0,
DATEKS,962,BELLAEXC,fabrics,140,2021,25.94909090909091,28.544,67.98661818181819,74.78528,
DATEKS,964,SUPERVIO,fabrics,138,2021,15.92,20.695999999999998,41.7104,54.22351999999999,
DATEKS,967,DUO DIMOUT,fabrics,310,2023,14.144,17.95,37.05728,47.029,
DATEKS,968,KAZAR,fabrics,140,2018,11,13.2,28.82,34.583999999999996,
DATEKS,969,BAREIN,fabrics,140,2018,9.9,11.88,25.938000000000002,31.125600000000002,
DATEKS,970,BRUNEI,fabrics,140,2018,9.9,11.88,25.938000000000002,31.125600000000002,
DATEKS,971,BENGALA,fabrics,143,2023,16.496000000000002,19.792,43.21952000000001,51.85504000000001,
DATEKS,972,PROFESSIONAL,fabrics,140,2021,15.92,20.695999999999998,41.7104,54.22351999999999,
DATEKS,973,OPERA NAKTINIS,fabrics,140,2020,24.464,31.8032,64.09568,83.32438400000001,
DATEKS,975,LADONNA,fabrics,140,2018,17.28363636363636,19.012,45.28312727272727,49.811440000000005,
DATEKS,976,MAVERA / TIBET,fabrics,140,2018,18.976363636363633,20.874,49.71807272727272,54.68988,
DATEKS,977,BANGKOK / RAYONG / SAMVI,fabrics,140,2023,16.512,19.808000000000003,43.26144,51.896960000000014,
DATEKS,981,KROS,fabrics,140,2018,11.047272727272725,12.152,28.943854545454542,31.83824,
DATEKS,982,BANDO,fabrics,140,2018,23.854545454545452,26.24,62.49890909090909,68.7488,
DATEKS,983,329359 VERGE,fabrics,300 ILGAS ROLL,2024,19.92,24.72,52.190400000000004,64.7664,
DATEKS,984,BENIN,fabrics,140,2018,11.136363636363635,12.25,29.177272727272726,32.095,
DATEKS,985,LECH / FIBREGUARD,fabrics,145,2018,19.344,25.1472,50.68128000000001,65.885664,
DATEKS,986,DETERMINATION,fabrics,140,2019,24.464,31.8032,64.09568,83.32438400000001,
DATEKS,987,COVERLET,fabrics,140,2020,16.896,21.964800000000004,44.267520000000005,57.54777600000001,
DATEKS,988,MONT BLANC,fabrics,147,2019,25.392,33.0096,66.52704,86.485152,
DATEKS,989,VENDOME,fabrics,150,2020,16.144000000000002,20.9872,42.29728000000001,54.986464000000005,
DATEKS,990,STYLISE,fabrics,145,2022,17.808000000000003,23.150400000000005,46.65696000000001,60.65404800000002,
DATEKS,991,KANYON,fabrics,140,2019,13.096363636363632,14.405999999999997,34.31247272727272,37.743719999999996,
DATEKS,992,329347 COSMOS,fabrics,300 ilg r,2023,17.6,22.400000000000002,46.11200000000001,58.68800000000001,
DATEKS,993,329350 SKY,fabrics,320 ilg r,2023,17.6,22.400000000000002,46.11200000000001,58.68800000000001,
DATEKS,997,SOFTLY,fabrics,138,2020,15.008000000000003,19.510400000000004,39.32096000000001,51.11724800000001,
DATEKS,998,SEVVA,fabrics,142,2018,16.752000000000002,21.777600000000003,43.890240000000006,57.05731200000001,
DATEKS,999,PRONTO,fabrics,138,2020,13.12,17.056,34.3744,44.68672,
DATEKS,1000,DRAMA,fabrics,142,2022,20.272000000000002,26.3536,53.112640000000006,69.04643200000001,
DATEKS,1001,KANVAS,fabrics,139,2019,17.456,22.692800000000002,45.73472,59.45513600000001,
DATEKS,1002,NOVA 140,fabrics,140,2020,12.272,15.953600000000002,32.152640000000005,41.798432000000005,
DATEKS,1003,DOMO ,fabrics,138,2020,12.544,16.3072,32.865280000000006,42.724864000000004,
DATEKS,1005,SOUL ,fabrics,140,2020,17.07872,22.202336000000003,44.746246400000004,58.17012032000001,
DATEKS,1006,ABSOLUTE,fabrics,143,2020,9.904000000000002,12.875200000000001,25.948480000000007,33.73302400000001,
DATEKS,1008,DYNAMIC,fabrics,140,2018,14.975999999999999,19.4688,39.23712,51.008256,
DATEKS,1009,MALDIVES / FIBREGUARD,fabrics,138,2018,13.52,17.576,35.4224,46.04912,
DATEKS,1010,PROVENCE,fabrics,138,2020,13.12,17.056,34.3744,44.68672,
DATEKS,1011,322221 COWBOY  UNI LEATHER LOOK ,fabrics,140,2018,10.16,14.176,26.619200000000003,37.14112,
DATEKS,1012,ASPERO,fabrics,141,2018,16.464,21.4032,43.13568,56.076384,
DATEKS,1013,TWICE,fabrics,142,2018,17.977600000000006,23.370880000000007,47.101312000000014,61.23170560000002,
DATEKS,1014,NERO,fabrics,146,2022,18.576,24.1488,48.66912000000001,63.269856000000004,
DATEKS,1015,ULTRA,fabrics,280,2023,17.49,23.18,45.8238,60.7316,
DATEKS,1016,AMPERSAND,fabrics,145,2020,8.4,10.920000000000002,22.008000000000003,28.610400000000006,
DATEKS,1019,NURIA,fabrics,300,2020,19.63332,23.567040000000006,51.439298400000006,61.745644800000015,
DATEKS,1020,FULAR,fabrics,140,2021,26.88,29.568,70.4256,77.46816000000001,
DATEKS,1021,KING VELVET,fabrics,140,2021,43.52,47.87200000000001,114.02240000000002,125.42464000000002,
DATEKS,1022,DECO VELVET,fabrics,140,2021,27.229090909090907,29.951999999999998,71.34021818181817,78.47424,
DATEKS,1023,GENEVA,fabrics,138,2024,19.12,24.856,50.09440000000001,65.12272,
DATEKS,1024,LIDO,fabrics,150,2018,15.168000000000001,19.718400000000003,39.74016,51.66220800000001,
DATEKS,1025,WOVEN DIMOUT  16300,fabrics,300,2018,13.515,28.237,35.4093,73.98094,
DATEKS,1026,POINT,fabrics,300,2021,7.2,8.288,18.864,21.714560000000002,
DATEKS,1027,KIDS/BALOON/ZEPPLIN,fabrics,300,2021,7.2,8.288,18.864,21.714560000000002,
DATEKS,1028,STAR,fabrics,300,2021,5.760000000000001,6.624000000000001,15.091200000000002,17.354880000000005,
DATEKS,1031,GOCEK BUKLE,fabrics,140,2022,38.86545454545455,42.752,101.82749090909091,112.01024000000001,
DATEKS,1032,GOCEK IN MAY,fabrics,140,2022,29.672727272727272,32.64,77.74254545454545,85.5168,
DATEKS,1033,OW49  ,fabrics,140,2023,22.636363636363633,24.9,59.30727272727272,65.238,
DATEKS,1034,OW4101,fabrics,300,2023,23.41818181818182,25.760000000000005,61.35563636363638,67.49120000000002,
DATEKS,1035,OW4102,fabrics,300,2023,18.090909090909086,19.9,47.39818181818181,52.138,
DATEKS,1036,OW1291,fabrics,320,2023,39.70909090909091,43.68000000000001,104.0378181818182,114.44160000000002,
DATEKS,1037,OW1259,fabrics,140,2023,27.18181818181818,29.9,71.21636363636364,78.338,
DATEKS,1038,OW689,fabrics,140,2023,21.727272727272723,23.9,56.925454545454535,62.618,
DATEKS,1039,OW4935,fabrics,330,2023,18.763636363636362,20.64,49.16072727272727,54.076800000000006,
DATEKS,1040,OW330,fabrics,140,2023,29.909090909090907,32.9,78.36181818181818,86.198,
DATEKS,1041,OW1078,fabrics,140,2023,29.909090909090907,32.9,78.36181818181818,86.198,
DATEKS,1042,OW328,fabrics,140,2023,18.090909090909086,19.9,47.39818181818181,52.138,
DATEKS,1043,OW1159,fabrics,140,2023,27.18181818181818,29.9,71.21636363636364,78.338,
DATEKS,1044,OW439,fabrics,140,2023,17.89090909090909,19.68,46.87418181818182,51.5616,
DATEKS,1045,OW814,fabrics,140,2023,26.27272727272727,28.9,68.83454545454545,75.718,
DATEKS,1046,OW1201,fabrics,138,2023,29.909090909090907,32.9,78.36181818181818,86.198,
DATEKS,1047,OW1020,fabrics,140,2023,23.563636363636366,25.920000000000005,61.73672727272728,67.91040000000001,
DATEKS,1048,OW1277,fabrics,140,2023,26.03636363636364,28.640000000000004,68.21527272727273,75.03680000000001,
DATEKS,1049,OW317,fabrics,140,2023,23.563636363636366,25.920000000000005,61.73672727272728,67.91040000000001,
DATEKS,1050,OW1146/OW1144/OW1145/OW1148,fabrics,145,2023,13.545454545454545,14.9,35.48909090909091,39.038000000000004,
DATEKS,1051,OW1070,fabrics,145,2023,13.545454545454545,14.9,35.48909090909091,39.038000000000004,
DATEKS,1052,OW4147,fabrics,310,2023,21.672727272727276,23.840000000000003,56.78254545454546,62.46080000000001,
DATEKS,1053,OW720,fabrics,140,2023,17.89090909090909,19.68,46.87418181818182,51.5616,
DATEKS,1054,OW443,fabrics,140,2023,15.363636363636362,16.9,40.25272727272727,44.278,
DATEKS,1055,PANU RECYCLE,fabrics,140,2020,34.032727272727264,37.43599999999999,89.16574545454543,98.08231999999998,
DATEKS,1056,BARBAROSSA,fabrics,142,2020,26.336000000000002,34.23680000000001,69.00032,89.70041600000003,
DATEKS,1057,TARA,fabrics,140,2018,33.74545454545454,37.12,88.41309090909091,97.2544,
DATEKS,1058,ROCCO,fabrics,138,2019,23.616,30.7008,61.87392,80.436096,
DATEKS,1059,KANO,fabrics,142,2018,22.807272727272725,25.088,59.75505454545454,65.73056000000001,
DATEKS,1060,ASPEN / BLOOMING SEASON,fabrics,140,2022,41.42545454545455,45.568000000000005,108.53469090909093,119.38816000000001,
DATEKS,1061,PAYAS / BLOOMING SEASON,fabrics,140,2022,54.341818181818184,59.776,142.37556363636364,156.61312,
DATEKS,1062,MARDIN POLO,fabrics,140,2018,40.49454545454545,44.544000000000004,106.0957090909091,116.70528000000002,
DATEKS,1063,CUDDLY,fabrics,138,2022,21.968000000000004,28.558400000000002,57.55616000000001,74.82300800000002,
DATEKS,1065,KINALI,fabrics,136,2019,64.11636363636363,70.528,167.98487272727272,184.78336000000002,
DATEKS,1066,ZORO REYE,fabrics,140,2018,47.709090909090904,52.48,124.99781818181818,137.4976,
DATEKS,1067,FOOTLOOSE,fabrics,140,2022,21.968000000000004,28.558400000000002,57.55616000000001,74.82300800000002,
DATEKS,1069,BOSS,fabrics,138,2022,17.888,23.254400000000004,46.86656000000001,60.92652800000001,
DATEKS,1070,JUT  ,fabrics,320,2024,15.840000000000002,18.256,41.500800000000005,47.83072,
DATEKS,1071,NAKURU,fabrics,140,2018,36.65454545454545,40.32,96.03490909090908,105.6384,
DATEKS,1072,MAUN / KN. KALAHARI 2,fabrics,140,2018,44.56727272727272,49.024,116.76625454545454,128.44288,
DATEKS,1074,SUMER,fabrics,300,2018,32.60727272727273,35.868,85.43105454545456,93.97416000000001,
DATEKS,1075,JUT REYE,fabrics,320,2024,15.840000000000002,18.256,41.500800000000005,47.83072,
DATEKS,1078,RODNEY MARK,fabrics,140,2018,44.33454545454545,48.768,116.15650909090908,127.77216000000001,
DATEKS,1079,EARTHWILD,fabrics,140,2022,20.272000000000002,26.3536,53.112640000000006,69.04643200000001,
DATEKS,1083,FORS,fabrics,140,2018,28.509090909090908,31.360000000000003,74.69381818181819,82.16320000000002,
DATEKS,1084,SARDUNYA,fabrics,140,2018,30.487272727272725,33.536,79.87665454545454,87.86432,
DATEKS,1085,ZENA,fabrics,140,2022,18.576,24.1488,48.66912000000001,63.269856000000004,
DATEKS,1086,BOLT,fabrics,140,2022,15.184000000000001,19.739200000000004,39.78208000000001,51.716704000000014,
DATEKS,1087,COSMOPOLITAN  / KN.  COSMOPOLITAN VOL.1 ,fabrics,145,2018,34.923636363636355,38.416,91.49992727272725,100.64992,
DATEKS,1088,QUADRO,fabrics,140,2023,20.014545454545456,22.016000000000002,52.438109090909094,57.681920000000005,
DATEKS,1089,COSMO KOMBIN  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,34.74545454545454,38.22,91.0330909090909,100.1364,
DATEKS,1090,COSMO  / KN.  COSMOPOLITAN VOL.1 ,fabrics,145,2018,35.458181818181814,39.004,92.90043636363636,102.19048,
DATEKS,1091,KIRMAN KOMBIN,fabrics,140,2018,51.54909090909091,56.704,135.0586181818182,148.56448,
DATEKS,1092,KIRMAN,fabrics,140,2018,40.53636363636363,44.589999999999996,106.20527272727271,116.8258,
DATEKS,1093,LARIS,fabrics,140,2023,15.825454545454546,17.408,41.46269090909091,45.60896,
DATEKS,1094,METROPOLITAN KOMBIN,fabrics,140,2018,45.265454545454546,49.792,118.59549090909091,130.45504,
DATEKS,1095,KOTRA SUET KADIFE,fabrics,140,2023,14.196363636363635,15.616,37.194472727272725,40.91392,
DATEKS,1096,13194,fabrics,140,2023,30.72,36.96,80.4864,96.8352,
DATEKS,1097,MAJOR VELVET / LENTO,fabrics,140,2021,30.952727272727273,34.048,81.09614545454546,89.20576000000001,
DATEKS,1098,RE-DELIS ╤ 52% RECYCLED PET,fabrics,300,2021,27.12,35.264,71.0544,92.39168000000001,
DATEKS,1099,MATICA,fabrics,146,2022,16.880000000000003,21.944000000000003,44.22560000000001,57.493280000000006,
DATEKS,1100,BORGONYA ,fabrics,140,2023,11.104000000000001,13.328000000000001,29.092480000000005,34.919360000000005,
DATEKS,1101,GLASGOW,fabrics,140,2023,16.512,19.808000000000003,43.26144,51.896960000000014,
DATEKS,1102,RAISA,fabrics,140,2023,11.504000000000001,13.808000000000002,30.140480000000004,36.17696000000001,
DATEKS,1103,BOSTONF,fabrics,140,2023,13.904,16.688,36.42848,43.72256,
DATEKS,1104,CAPRI,fabrics,140,2023,9.440000000000001,11.328000000000001,24.732800000000005,29.679360000000003,
DATEKS,1105,13422,fabrics,140,2023,40.32,51.52000000000001,105.6384,134.98240000000004,
DATEKS,1109,ARMANI  TEFLON,fabrics,140,2019,6.928000000000001,8.32,18.151360000000004,21.7984,
DATEKS,1110,CAOBA,fabrics,140,2019,11.104000000000001,13.328000000000001,29.092480000000005,34.919360000000005,
DATEKS,1111,ESTEPA,fabrics,140,2019,10.976,13.104,28.757120000000004,34.33248,
DATEKS,1112,CAVALLI TEFLON,fabrics,140,2019,8.864,10.64,23.22368,27.876800000000003,
DATEKS,1113,14528,fabrics,140,2023,32.800000000000004,39.36000000000001,85.93600000000002,103.12320000000003,
DATEKS,1114,"LABELLA KOMBİN, PLAIN, ZIGZAG",fabrics,140,2020,16.72,19.888,43.8064,52.10656000000001,
DATEKS,1115,ESCUDE,fabrics,140,2018,56.31999999999999,61.952,147.55839999999998,162.31424,
DATEKS,1116,SONORA,fabrics,140,2018,57.6,63.36000000000001,150.912,166.00320000000002,
DATEKS,1117,ZEYNEP SULTAN,fabrics,145,2018,51.08363636363636,56.192,133.83912727272727,147.22304,
DATEKS,1119,GRANVILLE,fabrics,145,2018,47.127272727272725,51.84,123.47345454545454,135.82080000000002,
DATEKS,1121,REMAIN  / REGAL VELVETS,fabrics,140,2021,36.336000000000006,47.232,95.20032000000002,123.74784,
DATEKS,1122,REQUEM / REGAL VELVETS,fabrics,140,2021,36.336000000000006,47.232,95.20032000000002,123.74784,
DATEKS,1124,REGALIA / REGAL VELVETS,fabrics,140,2021,36.336000000000006,47.232,95.20032000000002,123.74784,
DATEKS,1125,635521-0 TERRAZZO,fabrics,140,2021,10.16,14.96,26.619200000000003,39.19520000000001,
DATEKS,1126,MOON,fabrics,140,2021,29.488,38.3344,77.25856,100.43612800000001,
DATEKS,1127,HASEKI,fabrics,145,2018,44.56727272727272,49.024,116.76625454545454,128.44288,
DATEKS,1128,ADALINE,fabrics,140,2018,49.45454545454545,54.400000000000006,129.57090909090908,142.52800000000002,
DATEKS,1137,NAZAN,fabrics,150,2018,56.20363636363636,61.824000000000005,147.25352727272727,161.97888000000003,
DATEKS,1139,MARISHA,fabrics,140,2018,37.59636363636363,41.355999999999995,98.5024727272727,108.35271999999999,
DATEKS,1140,ALIVIA,fabrics,300,2022,44.10181818181818,48.512,115.54676363636364,127.10144000000001,
DATEKS,1141,ULTIMATE,fabrics,295,2023,32.121075,37.789500000000004,84.1572165,99.00849000000001,
DATEKS,1142,TENDER,fabrics,295,2023,27.927272727272722,30.72,73.16945454545454,80.4864,
DATEKS,1144,CIRCULAR ,fabrics,134,2021,15.609824999999997,18.3645,40.897741499999995,48.11499,
DATEKS,1146,LIMA   / KN. PERU 1 IR 2,fabrics,135,2021,59.69454545454545,65.664,156.39970909090908,172.03968,
DATEKS,1147,PERU SAND  / KN. PERU 2,fabrics,135,2021,51.43272727272727,56.576,134.75374545454545,148.22912,
DATEKS,1148,PIENZA,fabrics,305,2023,40.49454545454545,44.544000000000004,106.0957090909091,116.70528000000002,
DATEKS,1149,SINTRA,fabrics,314,2023,42.00727272727272,46.208,110.05905454545453,121.06496,
DATEKS,1151,DEMRE,fabrics,310,2018,40.72727272727273,44.800000000000004,106.70545454545454,117.37600000000002,
DATEKS,1153,POKER,fabrics,140,2021,16.096,20.924800000000005,42.17152,54.82297600000001,
DATEKS,1154,IMPACT,fabrics,142,2021,17.892800000000005,23.260640000000006,46.87913600000002,60.942876800000015,
DATEKS,1155,EREL,fabrics,300,2021,56.087272727272726,61.696000000000005,146.94865454545456,161.64352000000002,
DATEKS,1156,HEARTLAND,fabrics,140,2021,15.92,20.695999999999998,41.7104,54.22351999999999,
DATEKS,1157,FOREST,fabrics,280,2021,25.873574999999995,30.4395,67.7887665,79.75149,
DATEKS,1158,DOLLY,fabrics,300,2021,7.5200000000000005,8.64,19.7024,22.6368,
DATEKS,1162,CORDOBA,fabrics,320,2021,13.12,15.088000000000001,34.3744,39.53056,
DATEKS,1163,MIKADO,fabrics,140,2021,21.12,27.456000000000003,55.3344,71.93472000000001,
DATEKS,1164,SUPERIOR,fabrics,140,2020,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,1165,MANTILLA,fabrics,140,2021,19.12,24.856,50.09440000000001,65.12272,
DATEKS,1167,PULSAR  / KN. FAUNA ,fabrics,310,2018,32.78545454545454,36.064,85.8978909090909,94.48768,
DATEKS,1168,KARACHI,fabrics,300,2020,21.92,26.208,57.430400000000006,68.66496,
DATEKS,1170,MAXIMUS PRO,fabrics,142,2021,23.92,31.096,62.67040000000001,81.47152,
DATEKS,1171,329212-6LA  BILBAO,fabrics,280 -ILGAS ROLL,2021,26.944000000000003,31.744,70.59328000000001,83.16928,
DATEKS,1173,EVA,fabrics,300,2020,22.832,27.312,59.819840000000006,71.55744,
DATEKS,1174,68166,fabrics,300,2018,13.5,15.840000000000002,35.370000000000005,41.500800000000005,
DATEKS,1175,68165,fabrics,300,2018,13.5,15.840000000000002,35.370000000000005,41.500800000000005,
DATEKS,1177,BORGIA / KN. MARKIZ,fabrics,315,2018,28.59818181818181,31.457999999999995,74.92723636363635,82.41995999999999,
DATEKS,1178,CEZARE / KN. MARKIZ,fabrics,310,2020,31.00363636363636,34.104,81.22952727272727,89.35248,
DATEKS,1179,ARECA / BLOOMING SEASON,fabrics,289,2022,46.31272727272727,50.944,121.33934545454547,133.47328000000002,
DATEKS,1180,65313,fabrics,300,2018,13.5,15.840000000000002,35.370000000000005,41.500800000000005,
DATEKS,1181,BLOOM / BLOOMING SEASON,fabrics,287,2022,55.34545454545454,60.879999999999995,145.00509090909088,159.5056,
DATEKS,1182,LIDA,fabrics,132,2023,30.487272727272725,33.536,79.87665454545454,87.86432,
DATEKS,1188,MADRID,fabrics,320,2021,13.12,15.088000000000001,34.3744,39.53056,
DATEKS,1190,SUSANA STRIPE,fabrics,140,2021,36.88727272727272,40.576,96.64465454545454,106.30912000000001,
DATEKS,1193,SUSANA,fabrics,140,2021,28.509090909090908,31.360000000000003,74.69381818181819,82.16320000000002,
DATEKS,1196,SAFIR SHINE,fabrics,150,2018,35.84,39.42400000000001,93.90080000000002,103.29088000000002,
DATEKS,1198,65319,fabrics,300,2018,13.200000000000001,15.488000000000003,34.584,40.57856000000001,
DATEKS,1200,GUNYE,fabrics,140,2018,22.109090909090906,24.32,57.92581818181817,63.7184,
DATEKS,1201,MARKIZ SHINE / KN. MARKIZ,fabrics,140,2020,23.609090909090906,25.97,61.85581818181817,68.0414,
DATEKS,1202,MARKIZ SOFT / KN. MARKIZ,fabrics,140,2020,16.749090909090906,18.424,43.882618181818174,48.27088,
DATEKS,1203,CEZARE KOMBİN / KN. MARKIZ,fabrics,310,2020,37.418181818181814,41.16,98.03563636363636,107.83919999999999,
DATEKS,1204,BORGIA FAME / KN. MARKIZ,fabrics,320,2020,33.49818181818181,36.848,87.76523636363635,96.54176,
DATEKS,1206,319406 DUST,fabrics,290,2023,24.896,29.695999999999998,65.22752,77.80351999999999,
DATEKS,1207,RADISON FR,fabrics,300,2024,22.240000000000002,26.688000000000002,58.268800000000006,69.92256,
DATEKS,1208,MANHATAN FR,fabrics,300,2024,24.8,29.759999999999998,64.976,77.9712,
DATEKS,1209,65310,fabrics,300,2018,14.850000000000001,17.424000000000003,38.907000000000004,45.65088000000001,
DATEKS,1210,SARAJEVO,fabrics,300,2024,21.52,25.823999999999998,56.382400000000004,67.65888,
DATEKS,1212,LUCREZIA KOMBIN / KN. MARKIZ,fabrics,148,2020,29.400000000000002,32.34,77.028,84.73080000000002,
DATEKS,1213,SALAMANCA/AVILA/ZAMORA/PALENCIA/BURGOS - SALAMANCA COLLECTION,fabrics,300,2024,20.208000000000002,24.2496,52.94496000000001,63.533952000000006,
DATEKS,1214,METAFOR,fabrics,310,2020,36.53818181818182,40.19200000000001,95.73003636363637,105.30304000000002,
DATEKS,1215,FLAMINGO,fabrics,280,2024,22.848,27.4176,59.86176,71.834112,
DATEKS,1216,ROMY,fabrics,300,2024,22.848,27.4176,59.86176,71.834112,
DATEKS,1219,ARTISTA  / KN. FAUNA ,fabrics,320,2018,31.538181818181815,34.692,82.63003636363636,90.89304,
DATEKS,1220,COMMODORE,fabrics,150,2020,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,1224,ELLA,fabrics,300,2022,27.12,31.92,71.0544,83.63040000000001,
DATEKS,1225,65846,fabrics,300,2018,12.75,14.880000000000003,33.405,38.985600000000005,
DATEKS,1226,65844,fabrics,300,2018,12.75,14.880000000000003,33.405,38.985600000000005,
DATEKS,1229,65328,fabrics,300,2018,12.21,14.080000000000002,31.990200000000005,36.88960000000001,
DATEKS,1230,METRO SHINE,fabrics,150,2018,22.574545454545454,24.832,59.145309090909095,65.05984000000001,
DATEKS,1232,MORPHO / BLOOMING SEASON,fabrics,306,2022,36.77090909090909,40.44800000000001,96.33978181818183,105.97376000000003,
DATEKS,1233,VERDA,fabrics,300,2018,43.054545454545455,47.36000000000001,112.8029090909091,124.08320000000002,
DATEKS,1235,65839,fabrics,300,2018,11.9,14.3,31.178,37.466,
DATEKS,1236,65306,fabrics,300,2018,13.5,16.2,35.370000000000005,42.444,
DATEKS,1239,MARKIZ / KN. MARKIZ,fabrics,150,2020,26.638181818181813,29.301999999999996,69.79203636363636,76.77123999999999,
DATEKS,1240,MARKIZ GEO / KN. MARKIZ,fabrics,320,2020,34.210909090909084,37.632,89.6325818181818,98.59584,
DATEKS,1241,65321,fabrics,300,2018,13.200000000000001,15.488000000000003,34.584,40.57856000000001,
DATEKS,1244,VIRTUAL,fabrics,138,2019,13.12,17.056,34.3744,44.68672,
DATEKS,1245,FENCE  / KN. FAUNA ,fabrics,310,2018,29.756363636363634,32.732,77.96167272727273,85.75784,
DATEKS,1248,SLIDE / LENTO,fabrics,330,2021,36.88727272727272,40.576,96.64465454545454,106.30912000000001,
DATEKS,1249,MARKIZ KOMBIN / KN. MARKIZ,fabrics,315,2020,28.15272727272727,30.968,73.76014545454545,81.13616,
DATEKS,1250,KAYRA,fabrics,300,2018,50.96727272727272,56.064,133.53425454545453,146.88768000000002,
DATEKS,1251,BORGIA KOMBIN / KN. MARKIZ,fabrics,320,2020,28.59818181818181,31.457999999999995,74.92723636363635,82.41995999999999,
DATEKS,1256,65333,fabrics,300,2020,12.96,14.56,33.955200000000005,38.147200000000005,
DATEKS,1257,SEZA,fabrics,300,2018,36.65454545454545,40.32,96.03490909090908,105.6384,
DATEKS,1258,65104,fabrics,280,2018,11.25,13.12,29.475,34.3744,
DATEKS,1259,LURIN AKRA,fabrics,300,2020,45.96363636363636,50.56,120.42472727272727,132.46720000000002,
DATEKS,1261,65327,fabrics,300,2018,16.200000000000003,19.4,42.44400000000001,50.827999999999996,
DATEKS,1262,CARNEA,fabrics,305,2024,38.94545454545454,42.839999999999996,102.03709090909089,112.2408,
DATEKS,1263,DONOSTIA / BIARRITZ / VITORIA / AROSA / BILBAO,fabrics,280,2023,15.92,19.104,41.7104,50.05248,
DATEKS,1264,65317,fabrics,300,2018,12.870000000000001,14.96,33.71940000000001,39.19520000000001,
DATEKS,1265,PACIFICO / INDICO/ BERING / CASPIO / ADRIATIC / ALBORAN / BALTIC,fabrics,280,2023,26.752,32.096,70.09024,84.09151999999999,
DATEKS,1270,TIRRENO,fabrics,300,2020,21.504,25.82,56.34048000000001,67.64840000000001,
